window,trade_id,symbol,side,entry_time,personality_label,runner_label,moonshot_state,pullback_type,pullback_quality_score,pullback_detected,missed_due_to_waiting,missed_reason,trade_pnl,trade_r_multiple,exit_reason,entry_score,original_entry_price,original_stop,refined_entry_price,refined_stop,target_price_same,original_risk_distance,refined_stop_distance,refined_stop_atr_fraction,refined_stop_cost_multiple,atr_value,recent_candle_noise,local_wick_noise,tick_size_estimate,tiny_stop_flag,unrealistic_stop_flag,noise_stop_flag,cost_dominated_stop_flag,original_gross_r,refined_gross_r,original_net_r_after_fees,refined_net_r_after_fees,original_net_r_after_fees_slippage,refined_net_r_after_fees_slippage,cost_drag_in_r,refined_improves_after_costs,cost_destroys_refined_advantage,minimum_required_move_after_costs,net_reward_to_cost_ratio,expected_cost_r,survives_low_cost,survives_normal_cost,survives_high_cost,survives_stress_cost,cost_aware_pullback_candidate,reason_not_cost_aware,tiny_stop_outlier,improved_r_delta,pullback_depth_atr,pattern,liquidity_event_type,liquidity_event_age_bars,level_distance_atr,htf_aligned,execution_timeframe,macd_confirmation_flag,macd_warning_flag,bb_compression,bb_expansion,bb_warning_flag,micro_pullback_detected,runner_eligible_candidate,add_on_research_candidate,structure_validity_score,archetype,archetype_detected,archetype_score,archetype_grade,entry_candidate_time,entry_candidate_price,stop_price,stop_distance,stop_atr_fraction,stop_cost_multiple,confirmation_delay,pullback_depth,cost_survival_low,cost_survival_normal,cost_survival_high,cost_dominated_flag,missed_winner_risk_flag,reject_reasons,explanation,archetype_pass,soft_evidence_only,scope
holdout_recent_preview,BTCUSDT-578,BTCUSDT,short,2026-04-22T02:00:00,STRUCTURAL_RUNNER,tactical_scalp,normal,BREAKOUT_RETEST_PULLBACK,1.0,True,False,,-141.15732097188305,-1.0,stop_hit,3.8957,76297.99,76500.0,76297.99,76350.0,75763.76,202.00999999999476,52.00999999999476,0.08017017472195491,0.29741921920875686,648.7450000000016,580.2500000000049,137.37500000000728,0.01,True,True,True,True,2.6445720508886903,10.271678523362128,2.042377110044162,7.932716785234609,1.7789168234246808,6.9094210248038195,3.362257498558309,True,False,174.8710125,3.0549946063817206,3.3622574985583085,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,7.627106472473438,0.35833472876371586,retest_after_breakdown,retest_after_breakdown,6.0,0.0571,False,1h,True,False,False,False,False,True,False,False,0.625,BREAKOUT_RETEST_PULLBACK,True,14.25,REJECT,2026-04-22T02:00:00,76297.99,76350.0,52.00999999999476,0.08017017472195491,0.29741921920875686,6.0,0.35833472876371586,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,BREAKOUT_RETEST_PULLBACK via breakout_retest_signature; quality=1.00; structure=0.62; stop_atr=0.08; stop_cost=0.30; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-579,BTCUSDT,short,2026-04-22T04:00:00,MOMENTUM_BURST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,-1.0438504846336367,-0.007182346548240047,danger_sniffed,4.1268,77521.48,77733.11,77521.48,77614.78,77000.0,211.63000000000466,93.30000000000291,0.1566192684146392,0.5250430864538136,595.7121428571439,576.4483333333361,127.2183333333378,0.01,True,True,True,True,2.464111893398783,5.589281886387778,1.8799925152387995,4.264338863879781,1.6244402872938069,3.6846762915325315,1.9046055948552465,True,False,177.699702,2.9346138126894323,1.904605594855246,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,3.125169992988995,0.8538773199736206,sweep_high,sweep_high,0.0,0.1582,False,1h,True,False,False,True,True,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,0.25,REJECT,2026-04-22T04:00:00,77521.48,77614.78,93.30000000000291,0.1566192684146392,0.5250430864538136,0.0,0.8538773199736206,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.16; stop_cost=0.53; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-580,BTCUSDT,short,2026-04-22T13:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,-166.2850180162083,-1.0,stop_hit,4.5011,78236.05,78508.18,78236.05,78330.23,77000.0,272.1299999999901,94.17999999999302,0.2126840693418423,0.5275556301123803,442.81642857143015,352.1816666666685,135.29833333333468,0.01,True,True,True,True,4.542130599346077,13.124336377151142,4.085772094219833,11.805703546401416,3.886115248227102,11.228801682948411,1.8955346942027305,True,False,178.5214575,6.923817547254805,1.8955346942027314,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,8.582205777805065,0.479247685038576,sweep_high,sweep_high,0.0,0.2149,False,1h,False,True,False,True,False,True,True,False,0.625,MICRO_PULLBACK_MOMENTUM,True,16.25,REJECT,2026-04-22T13:00:00,78236.05,78330.23,94.17999999999302,0.2126840693418423,0.5275556301123803,0.0,0.479247685038576,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,MICRO_PULLBACK_MOMENTUM via micro_momentum_signature; quality=0.75; structure=0.62; stop_atr=0.21; stop_cost=0.53; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-581,BTCUSDT,short,2026-04-22T17:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,-30.79926752496255,-0.2144865131714291,danger_sniffed,3.8543,78743.59,79472.82,78743.59,79030.23,77147.195,729.2300000000105,286.6399999999994,0.646366507798192,1.5988897221413245,443.4635714285708,568.3549999999983,181.23333333333235,0.01,False,False,False,True,2.1891515708349445,5.56933784538094,2.0181319638522393,5.134253321239159,1.9433108857973056,4.9439038419271295,0.6254340034538108,True,False,179.27440275,8.904757040112296,0.625434003453811,True,True,True,True,False,cost_dominated_stop,False,3.380186274545996,0.38122837787824737,sweep_high,sweep_high,0.0,0.6565,False,1h,False,True,False,False,False,True,True,False,0.75,MICRO_PULLBACK_MOMENTUM,True,73.5,B,2026-04-22T17:00:00,78743.59,79030.23,286.6399999999994,0.646366507798192,1.5988897221413245,0.0,0.38122837787824737,True,True,True,True,False,stop_cost_multiple_thin|cost_dominated_flag,MICRO_PULLBACK_MOMENTUM via micro_momentum_signature; quality=0.75; structure=0.75; stop_atr=0.65; stop_cost=1.60,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-582,BTCUSDT,short,2026-04-22T19:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,58.59777919502452,0.39022711631108303,danger_sniffed,3.7225,79022.39,79472.82,79022.39,79163.66,77147.195,450.43000000000757,141.27000000000407,0.355316415899403,0.7866030908699225,397.58928571428675,504.0533333333345,181.14833333333323,0.01,False,True,True,True,4.1631219057344335,13.273837332766606,3.8857521301866282,12.389462249592567,3.7644028533844636,12.002548150703925,1.2712891820626808,True,False,179.59502275000003,10.44124147365878,1.2712891820626804,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,9.110715427032172,1.0269442171260064,sweep_high,sweep_high,2.0,1.0158,False,1h,False,True,False,False,False,True,False,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,33.8,REJECT,2026-04-22T19:00:00,79022.39,79163.66,141.27000000000407,0.355316415899403,0.7866030908699225,2.0,1.0269442171260064,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.95; structure=0.50; stop_atr=0.36; stop_cost=0.79,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-583,BTCUSDT,short,2026-04-22T22:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.85,False,True,missed_due_to_pullback_too_deep,31.352965856871627,0.21790376409953702,danger_sniffed,3.7921,78762.69,79472.82,78762.69,78821.86,77147.195,710.1300000000047,59.169999999998254,0.13513231345450083,0.33001226261594613,437.86714285714385,382.5433333333349,116.0,0.01,True,True,True,True,2.274928534212024,27.302602670272826,2.0992875839634793,25.19464411019164,2.022444668229741,24.27241224015612,3.030190430116704,True,False,179.29636775,9.010193682520907,3.0301904301167024,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,25.027674136060803,0.9546249985513499,sweep_high,sweep_high,5.0,0.7197,False,1h,False,True,False,False,False,False,False,False,0.5,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-04-22T22:00:00,78762.69,78821.86,59.169999999998254,0.13513231345450083,0.33001226261594613,5.0,0.9546249985513499,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.85; structure=0.50; stop_atr=0.14; stop_cost=0.33,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-584,BTCUSDT,short,2026-04-23T01:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,DEEP_VALUE_PULLBACK,0.65,True,False,,12.689637481087777,0.0879938325871983,danger_sniffed,3.8283,78424.29,79163.66,78424.29,78574.44,77147.195,739.3700000000099,150.15000000000873,0.29049737362516015,0.8392618826728557,516.8721428571433,521.7316666666666,200.0616666666659,0.01,True,True,True,True,1.7272745715946949,8.505461205460621,1.5589458755426526,7.676575504494968,1.4853020710198843,7.313938010322496,1.1915231951381253,True,False,178.90720775,7.138309384295819,1.1915231951381258,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,6.778186633865927,1.9517067167198725,sweep_high,sweep_high,8.0,0.0549,False,1h,False,True,False,False,False,True,False,False,0.5,EMA_VWAP_RECLAIM_PULLBACK,True,18.6,REJECT,2026-04-23T01:00:00,78424.29,78574.44,150.15000000000873,0.29049737362516015,0.8392618826728557,8.0,1.9517067167198725,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.65; structure=0.50; stop_atr=0.29; stop_cost=0.84,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-585,BTCUSDT,long,2026-04-23T10:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,-165.1611355704109,-1.0,stop_hit,5.4927,77655.34,77440.85,77655.34,77544.71,78333.0,214.4899999999907,110.6299999999901,0.24137404389806816,0.6167127619922834,458.3342857142873,391.27166666666744,158.72500000000096,0.01,True,True,True,True,3.159401370693426,6.125463255898618,2.5775995524268147,4.997462966646054,2.3230612569351723,4.503962840098057,1.6215004158005604,True,False,179.386591,3.777651363027482,1.621500415800561,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,2.9660618852051917,0.7597086124649113,sweep_low,sweep_low,0.0,0.4426,False,1h,False,True,False,False,False,True,True,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,24.25,REJECT,2026-04-23T10:00:00,77655.34,77544.71,110.6299999999901,0.24137404389806816,0.6167127619922834,0.0,0.7597086124649113,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.24; stop_cost=0.62,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-586,BTCUSDT,short,2026-04-23T15:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,DEEP_VALUE_PULLBACK,0.35,False,True,missed_due_to_pullback_too_deep,-143.99622181510853,-1.0,stop_hit,4.26,78180.77,78333.0,78180.77,78201.53,77453.43,152.22999999999593,20.75999999999476,0.04434232568356911,0.11599104768128676,468.1757142857147,549.5799999999994,175.33666666666977,0.01,True,True,True,True,4.777901859029301,35.03564547207103,3.9600120869738364,29.038181117541576,3.6021853116995715,26.414290462434945,8.621355009636087,True,False,178.97933000000003,4.0638212244956495,8.621355009636089,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,30.257743613041733,1.8285108398800765,retest_after_breakdown,retest_after_breakdown,4.0,0.3388,False,1h,False,True,False,False,False,False,False,False,0.5,FAILED_BREAKDOWN_REVERSAL,True,0.0,REJECT,2026-04-23T15:00:00,78180.77,78201.53,20.75999999999476,0.04434232568356911,0.11599104768128676,4.0,1.8285108398800765,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|failed_breakdown_too_deep,FAILED_BREAKDOWN_REVERSAL via failed_breakdown_reclaim_signature; quality=0.35; structure=0.50; stop_atr=0.04; stop_cost=0.12,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-587,BTCUSDT,long,2026-04-24T22:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,-154.69719818485413,-1.0,stop_hit,4.8717,77536.48,77363.63,77536.48,77536.48,77892.0,172.84999999999127,0.0,0.0,0.0,398.45785714285427,296.78833333333023,142.5833333333309,0.01,True,True,True,True,2.0568122649697544,2.0568122649697544,1.3374441191785695,0.0,1.0227205553949263,0.0,2.0568122649697544,False,False,178.742752,1.9890037275469725,0.0,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,0.0,0.5443613898198878,sweep_low,sweep_low,3.0,0.1961,False,1h,False,True,True,False,False,True,False,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,0.0,REJECT,2026-04-24T22:00:00,77536.48,77536.48,0.0,0.0,0.0,3.0,0.5443613898198878,False,False,False,True,False,fails_normal_cost|stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.00; stop_cost=0.00; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-588,BTCUSDT,short,2026-04-26T05:00:00,COMPRESSION_BREAKOUT,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-154.27517337226212,-1.0,stop_hit,4.86,77774.29,77814.43,77774.29,77814.43,77457.0,40.13999999999942,40.13999999999942,0.18998035828383342,0.22485381540078972,211.2849999999983,263.9483333333289,89.28500000000106,0.01,True,True,True,True,7.904583956153418,7.904583956153418,4.810786447433892,4.810786447433892,3.457250037369099,3.457250037369099,4.447333918784319,False,False,178.51598349999998,1.7773758616969648,4.447333918784319,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,2.2275897496009067,equal_highs,equal_highs,2.0,0.1714,False,1h,True,False,True,False,False,False,False,False,0.25,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-04-26T05:00:00,77774.29,77814.43,40.13999999999942,0.18998035828383342,0.22485381540078972,2.0,2.2275897496009067,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.25; stop_atr=0.19; stop_cost=0.22; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-589,BTCUSDT,short,2026-04-26T12:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,340.9228923483336,2.4719970523213552,danger_sniffed,4.1594,78101.44,78210.0,78101.44,78141.96,77809.8,108.55999999999767,40.520000000004075,0.19562728464034046,0.2259925750619339,207.1285714285706,175.09333333333538,61.823333333336144,0.01,True,True,True,True,2.686440677966154,7.197433366238156,1.537500073691995,4.11922527147045,1.0348385593220506,2.772509230009578,4.4249241362285785,True,False,179.29792600000002,1.6265665002728442,4.4249241362285785,True,True,True,False,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,4.510992688272003,0.8784362450356514,sweep_high,sweep_high,3.0,0.562,False,1h,False,True,False,False,False,True,False,False,0.625,HEALTHY_CONTINUATION_PULLBACK,True,14.05,REJECT,2026-04-26T12:00:00,78101.44,78141.96,40.520000000004075,0.19562728464034046,0.2259925750619339,3.0,0.8784362450356514,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.95; structure=0.62; stop_atr=0.20; stop_cost=0.23,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-590,BTCUSDT,short,2026-04-26T15:00:00,COMPRESSION_BREAKOUT,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,58.282046174488634,0.40808116144835505,danger_sniffed,4.18,78095.66,78210.0,78095.66,78157.67,77686.705,114.33999999999651,62.00999999999476,0.2804477394969973,0.3461350656117606,221.11071428571344,201.52499999999904,60.23166666666657,0.01,True,True,True,True,3.5766573377646864,6.594984679890926,2.486698513206318,4.58521380422554,2.0098415274620325,3.705939046121935,2.889045633768991,True,False,179.14971974999997,2.2827554548826012,2.8890456337689905,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,3.0183273421262395,1.297425239205334,equal_highs,equal_highs,3.0,0.519,False,1h,True,False,True,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,20.25,REJECT,2026-04-26T15:00:00,78095.66,78157.67,62.00999999999476,0.2804477394969973,0.3461350656117606,3.0,1.297425239205334,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.28; stop_cost=0.35; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-591,BTCUSDT,short,2026-04-27T00:00:00,COMPRESSION_BREAKOUT,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-142.0656872159594,-1.0,stop_hit,4.0551,78657.55,78961.0,78657.55,78901.63,78050.615,303.4499999999971,244.08000000000175,0.5329257641921423,1.3543868518967794,458.000000000001,762.2016666666701,313.1833333333343,0.01,False,True,True,True,2.00011534025376,2.486623238282503,1.586977979897849,1.972994378892143,1.406230384742138,1.7482817529088603,0.7383414853736425,True,False,180.21438975,3.3678498195508144,0.7383414853736427,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,0.48650789802874295,2.1842844762881994,sweep_high,sweep_high,2.0,0.0126,False,1h,True,False,True,False,True,False,False,False,0.25,STRUCTURE_BREAK_DIP,True,11.9,REJECT,2026-04-27T00:00:00,78657.55,78901.63,244.08000000000175,0.5329257641921423,1.3543868518967794,2.0,2.1842844762881994,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.25; stop_atr=0.53; stop_cost=1.35; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-592,BTCUSDT,short,2026-04-27T02:00:00,MOMENTUM_BURST,normal_swing,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,112.07873921913963,0.7606435643564788,danger_sniffed,4.2696,79283.66,79485.66,79283.66,79375.0,78312.945,202.0,91.33999999999651,0.1837042825927925,0.5039834897237709,497.21214285714296,815.8799999999998,359.75333333333157,0.01,True,True,True,True,4.80551980198018,10.627490694110287,4.181374831683152,9.247183227501958,3.9083114071782004,8.643298710860813,1.9841919832494739,True,False,181.23609575000003,5.356079847024604,1.984191983249474,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,5.821970892130107,1.4006821115255161,sweep_high,sweep_high,0.0,0.3773,False,1h,True,False,False,False,True,False,True,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,0.8,REJECT,2026-04-27T02:00:00,79283.66,79375.0,91.33999999999651,0.1837042825927925,0.5039834897237709,0.0,1.4006821115255161,True,True,True,True,True,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.45; structure=0.50; stop_atr=0.18; stop_cost=0.50; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-593,BTCUSDT,short,2026-04-27T04:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,67.59006625293544,0.47681300470843285,danger_sniffed,4.158,79105.49,79485.66,79105.49,79316.5,78312.945,380.16999999999825,211.00999999999476,0.4228427311425829,1.1656001822260182,499.0271428571442,567.8766666666658,237.17166666666648,0.01,False,True,True,True,2.0847121024804744,3.7559594332023027,1.7534530657337541,3.1591405715369643,1.6085272371570642,2.8980323195583786,0.8579271136439242,True,False,181.03120024999998,4.377946999774136,0.8579271136439244,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,1.6712473307218283,0.5471921829688259,sweep_high,sweep_high,2.0,0.289,False,1h,False,True,False,False,False,True,False,False,0.625,MICRO_PULLBACK_MOMENTUM,True,38.25,REJECT,2026-04-27T04:00:00,79105.49,79316.5,211.00999999999476,0.4228427311425829,1.1656001822260182,2.0,0.5471921829688259,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,MICRO_PULLBACK_MOMENTUM via micro_momentum_signature; quality=0.75; structure=0.62; stop_atr=0.42; stop_cost=1.17,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-594,BTCUSDT,long,2026-04-28T10:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,16.74751622641958,0.11756210283076335,danger_sniffed,4.3678,76598.0,76424.9,76598.0,76495.91,76927.57,173.10000000000582,102.08999999999651,0.3029235601561502,0.5782353587319378,337.01571428571435,354.64166666667006,175.45000000000195,0.01,True,True,True,True,1.903928365106851,3.2282299931434837,1.1943936683997691,2.0251693995495548,0.8839722385904207,1.498830389852211,1.7293996032912726,True,False,176.5544055,1.8666767281545233,1.7293996032912728,True,True,True,False,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,1.3243016280366326,1.1446042451265743,sweep_low,sweep_low,2.0,0.4091,False,1h,False,True,False,False,False,True,False,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,35.05,REJECT,2026-04-28T10:00:00,76598.0,76495.91,102.08999999999651,0.3029235601561502,0.5782353587319378,2.0,1.1446042451265743,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.30; stop_cost=0.58,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-595,BTCUSDT,short,2026-04-28T20:00:00,CHOPPY_LOW_TRUST,moonshot_candidate,normal,STRUCTURE_BREAK_DIP,0.85,False,True,missed_due_to_pullback_too_deep,-157.7168979680427,-1.0,stop_hit,4.75,76330.97,76421.94,76330.97,76380.83,75666.6,90.97000000000116,49.86000000000058,0.1504182594717147,0.28524483476368034,331.47571428571456,250.4533333333311,117.5849999999967,0.01,True,True,True,True,7.303176871495953,13.324709185719767,5.966493833131674,10.885919454472301,5.381695003847302,9.818948947051537,3.5057602386682305,True,False,174.79720550000002,3.8008044699547288,3.5057602386682305,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,6.021532314223814,0.8940840082204771,retest_after_breakdown,retest_after_breakdown,8.0,0.1921,False,1h,True,False,False,False,False,False,True,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-04-28T20:00:00,76330.97,76380.83,49.86000000000058,0.1504182594717147,0.28524483476368034,8.0,0.8940840082204771,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.85; structure=0.38; stop_atr=0.15; stop_cost=0.29; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-596,BTCUSDT,short,2026-04-28T22:00:00,STRUCTURAL_RUNNER,moonshot_candidate,normal,BREAKOUT_RETEST_PULLBACK,1.0,True,False,,0.0,0.0,stop_hit,5.1,76357.15,76481.3,76357.15,76417.94,75666.6,124.15000000000873,60.79000000000815,0.19733443393822944,0.347714548320407,308.0557142857132,226.5583333333319,97.65833333333042,0.01,True,True,True,True,5.562223117196455,11.359598618192068,4.582609746274252,9.358957065305347,4.154028896495787,8.483676385917407,2.875922232274661,True,False,174.8273125,3.9498977026257744,2.8759222322746596,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,5.797375500995614,0.4165268543021429,retest_after_breakdown,retest_after_breakdown,10.0,0.3012,False,1h,True,False,False,False,False,True,True,False,0.5,BREAKOUT_RETEST_PULLBACK,True,26.0,REJECT,2026-04-28T22:00:00,76357.15,76417.94,60.79000000000815,0.19733443393822944,0.347714548320407,10.0,0.4165268543021429,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,BREAKOUT_RETEST_PULLBACK via breakout_retest_signature; quality=1.00; structure=0.50; stop_atr=0.20; stop_cost=0.35; MACD supportive (soft),False,True,holdout_recent_preview
